customer_code,department_item_category,transaction_count,transaction_percentage
customer_code_773,Hygiene-baby_needs,1,0.6535947712418301
customer_code_773,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_773,animal products-frozen_meat,11,7.18954248366013
customer_code_773,animal products-seafood,3,1.9607843137254901
customer_code_773,fresh-fruits,59,38.56209150326798
customer_code_773,fresh-vegetables,65,42.48366013071895
customer_code_773,homeware-stationery,3,1.9607843137254901
customer_code_773,household-baby_needs,1,0.6535947712418301
customer_code_773,lifestyle-wellness_food,4,2.6143790849673203
customer_code_774,Hygiene-baby_needs,1,0.6535947712418301
customer_code_774,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_774,animal products-frozen_meat,11,7.18954248366013
customer_code_774,animal products-seafood,3,1.9607843137254901
customer_code_774,fresh-fruits,67,43.790849673202615
customer_code_774,fresh-vegetables,57,37.254901960784316
customer_code_774,homeware-stationery,3,1.9607843137254901
customer_code_774,household-baby_needs,1,0.6535947712418301
customer_code_774,lifestyle-wellness_food,4,2.6143790849673203
customer_code_775,Hygiene-baby_needs,1,0.6535947712418301
customer_code_775,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_775,animal products-frozen_meat,11,7.18954248366013
customer_code_775,animal products-seafood,3,1.9607843137254901
customer_code_775,fresh-fruits,66,43.13725490196079
customer_code_775,fresh-vegetables,58,37.908496732026144
customer_code_775,homeware-stationery,3,1.9607843137254901
customer_code_775,household-baby_needs,1,0.6535947712418301
customer_code_775,lifestyle-wellness_food,4,2.6143790849673203
customer_code_776,Hygiene-baby_needs,1,0.6535947712418301
customer_code_776,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_776,animal products-frozen_meat,11,7.18954248366013
customer_code_776,animal products-seafood,3,1.9607843137254901
customer_code_776,fresh-fruits,74,48.36601307189542
customer_code_776,fresh-vegetables,50,32.6797385620915
customer_code_776,homeware-stationery,3,1.9607843137254901
customer_code_776,household-baby_needs,1,0.6535947712418301
customer_code_776,lifestyle-wellness_food,4,2.6143790849673203
customer_code_777,Hygiene-baby_needs,1,0.6535947712418301
customer_code_777,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_777,animal products-frozen_meat,11,7.18954248366013
customer_code_777,animal products-seafood,3,1.9607843137254901
customer_code_777,fresh-fruits,74,48.36601307189542
customer_code_777,fresh-vegetables,50,32.6797385620915
customer_code_777,homeware-stationery,3,1.9607843137254901
customer_code_777,household-baby_needs,1,0.6535947712418301
customer_code_777,lifestyle-wellness_food,4,2.6143790849673203
customer_code_778,Hygiene-baby_needs,1,0.6535947712418301
customer_code_778,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_778,animal products-frozen_meat,11,7.18954248366013
customer_code_778,animal products-seafood,3,1.9607843137254901
customer_code_778,fresh-fruits,74,48.36601307189542
customer_code_778,fresh-vegetables,50,32.6797385620915
customer_code_778,homeware-stationery,3,1.9607843137254901
customer_code_778,household-baby_needs,1,0.6535947712418301
customer_code_778,lifestyle-wellness_food,4,2.6143790849673203
customer_code_779,Hygiene-baby_needs,1,0.6535947712418301
customer_code_779,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_779,animal products-frozen_meat,11,7.18954248366013
customer_code_779,animal products-seafood,3,1.9607843137254901
customer_code_779,fresh-fruits,72,47.05882352941176
customer_code_779,fresh-vegetables,52,33.98692810457516
customer_code_779,homeware-stationery,3,1.9607843137254901
customer_code_779,household-baby_needs,1,0.6535947712418301
customer_code_779,lifestyle-wellness_food,4,2.6143790849673203
customer_code_78,Hygiene-baby_needs,1,0.5555555555555556
customer_code_78,Hygiene-beauty_and_personal_care,6,3.3333333333333335
customer_code_78,animal products-frozen_meat,11,6.111111111111111
customer_code_78,animal products-seafood,3,1.6666666666666667
customer_code_78,fresh-fruits,84,46.666666666666664
customer_code_78,fresh-vegetables,67,37.22222222222222
customer_code_78,homeware-stationery,3,1.6666666666666667
customer_code_78,household-baby_needs,1,0.5555555555555556
customer_code_78,lifestyle-wellness_food,4,2.2222222222222223
customer_code_780,Hygiene-baby_needs,1,0.6535947712418301
customer_code_780,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_780,animal products-frozen_meat,11,7.18954248366013
customer_code_780,animal products-seafood,3,1.9607843137254901
customer_code_780,fresh-fruits,68,44.44444444444444
customer_code_780,fresh-vegetables,56,36.60130718954248
customer_code_780,homeware-stationery,3,1.9607843137254901
customer_code_780,household-baby_needs,1,0.6535947712418301
customer_code_780,lifestyle-wellness_food,4,2.6143790849673203
customer_code_781,Hygiene-baby_needs,1,0.6535947712418301
customer_code_781,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_781,animal products-frozen_meat,11,7.18954248366013
customer_code_781,animal products-seafood,3,1.9607843137254901
customer_code_781,fresh-fruits,73,47.712418300653596
customer_code_781,fresh-vegetables,51,33.33333333333333
customer_code_781,homeware-stationery,3,1.9607843137254901
customer_code_781,household-baby_needs,1,0.6535947712418301
customer_code_781,lifestyle-wellness_food,4,2.6143790849673203
customer_code_782,Hygiene-baby_needs,1,0.6535947712418301
customer_code_782,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_782,animal products-dairy,108,70.58823529411765
customer_code_782,animal products-frozen_meat,11,7.18954248366013
customer_code_782,animal products-seafood,3,1.9607843137254901
customer_code_782,fresh-fruits,9,5.88235294117647
customer_code_782,fresh-vegetables,7,4.57516339869281
customer_code_782,homeware-stationery,3,1.9607843137254901
customer_code_782,household-baby_needs,1,0.6535947712418301
customer_code_782,lifestyle-wellness_food,4,2.6143790849673203
customer_code_783,Hygiene-baby_needs,1,0.6535947712418301
customer_code_783,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_783,animal products-dairy,108,70.58823529411765
customer_code_783,animal products-frozen_meat,11,7.18954248366013
customer_code_783,animal products-seafood,3,1.9607843137254901
customer_code_783,fresh-fruits,9,5.88235294117647
customer_code_783,fresh-vegetables,7,4.57516339869281
customer_code_783,homeware-stationery,3,1.9607843137254901
customer_code_783,household-baby_needs,1,0.6535947712418301
customer_code_783,lifestyle-wellness_food,4,2.6143790849673203
customer_code_784,Hygiene-baby_needs,1,0.6535947712418301
customer_code_784,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_784,animal products-dairy,108,70.58823529411765
customer_code_784,animal products-frozen_meat,11,7.18954248366013
customer_code_784,animal products-seafood,3,1.9607843137254901
customer_code_784,fresh-fruits,9,5.88235294117647
customer_code_784,fresh-vegetables,7,4.57516339869281
customer_code_784,homeware-stationery,3,1.9607843137254901
customer_code_784,household-baby_needs,1,0.6535947712418301
customer_code_784,lifestyle-wellness_food,4,2.6143790849673203
customer_code_785,Hygiene-baby_needs,1,0.6535947712418301
customer_code_785,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_785,animal products-dairy,108,70.58823529411765
customer_code_785,animal products-frozen_meat,11,7.18954248366013
customer_code_785,animal products-seafood,3,1.9607843137254901
customer_code_785,fresh-fruits,9,5.88235294117647
customer_code_785,fresh-vegetables,7,4.57516339869281
customer_code_785,homeware-stationery,3,1.9607843137254901
customer_code_785,household-baby_needs,1,0.6535947712418301
customer_code_785,lifestyle-wellness_food,4,2.6143790849673203
customer_code_786,Hygiene-baby_needs,1,0.6535947712418301
customer_code_786,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_786,animal products-frozen_meat,11,7.18954248366013
customer_code_786,animal products-seafood,3,1.9607843137254901
customer_code_786,fresh-fruits,9,5.88235294117647
customer_code_786,fresh-vegetables,7,4.57516339869281
customer_code_786,homeware-stationery,111,72.54901960784314
customer_code_786,household-baby_needs,1,0.6535947712418301
customer_code_786,lifestyle-wellness_food,4,2.6143790849673203
customer_code_787,Hygiene-baby_needs,1,0.6535947712418301
customer_code_787,Hygiene-beauty_and_personal_care,114,74.50980392156863
customer_code_787,animal products-frozen_meat,11,7.18954248366013
customer_code_787,animal products-seafood,3,1.9607843137254901
customer_code_787,fresh-fruits,9,5.88235294117647
customer_code_787,fresh-vegetables,7,4.57516339869281
customer_code_787,homeware-stationery,3,1.9607843137254901
customer_code_787,household-baby_needs,1,0.6535947712418301
customer_code_787,lifestyle-wellness_food,4,2.6143790849673203
customer_code_788,Hygiene-baby_needs,1,0.6535947712418301
customer_code_788,Hygiene-beauty_and_personal_care,114,74.50980392156863
customer_code_788,animal products-frozen_meat,11,7.18954248366013
customer_code_788,animal products-seafood,3,1.9607843137254901
customer_code_788,fresh-fruits,9,5.88235294117647
customer_code_788,fresh-vegetables,7,4.57516339869281
customer_code_788,homeware-stationery,3,1.9607843137254901
customer_code_788,household-baby_needs,1,0.6535947712418301
customer_code_788,lifestyle-wellness_food,4,2.6143790849673203
customer_code_789,Hygiene-baby_needs,1,0.6535947712418301
customer_code_789,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_789,animal products-frozen_meat,11,7.18954248366013
customer_code_789,animal products-seafood,3,1.9607843137254901
customer_code_789,fresh-fruits,9,5.88235294117647
customer_code_789,fresh-vegetables,7,4.57516339869281
customer_code_789,homeware-stationery,3,1.9607843137254901
customer_code_789,household-baby_needs,1,0.6535947712418301
customer_code_789,household-wellness_products,22,14.37908496732026
customer_code_789,lifestyle-wellness_food,90,58.82352941176471
customer_code_79,Hygiene-baby_needs,1,0.5555555555555556
customer_code_79,Hygiene-beauty_and_personal_care,6,3.3333333333333335
customer_code_79,animal products-frozen_meat,11,6.111111111111111
customer_code_79,animal products-seafood,3,1.6666666666666667
customer_code_79,fresh-fruits,85,47.22222222222222
customer_code_79,fresh-vegetables,66,36.666666666666664
customer_code_79,homeware-stationery,3,1.6666666666666667
customer_code_79,household-baby_needs,1,0.5555555555555556
customer_code_79,lifestyle-wellness_food,4,2.2222222222222223
customer_code_790,Hygiene-baby_needs,1,0.6535947712418301
customer_code_790,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_790,animal products-frozen_meat,11,7.18954248366013
customer_code_790,animal products-seafood,3,1.9607843137254901
customer_code_790,fresh-fruits,9,5.88235294117647
customer_code_790,fresh-vegetables,7,4.57516339869281
customer_code_790,homeware-stationery,3,1.9607843137254901
customer_code_790,household-baby_needs,1,0.6535947712418301
customer_code_790,household-wellness_products,11,7.18954248366013
customer_code_790,lifestyle-wellness_food,101,66.01307189542483
customer_code_791,Hygiene-baby_needs,1,0.6535947712418301
customer_code_791,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_791,animal products-frozen_meat,11,7.18954248366013
customer_code_791,animal products-seafood,3,1.9607843137254901
customer_code_791,fresh-fruits,9,5.88235294117647
customer_code_791,fresh-vegetables,7,4.57516339869281
customer_code_791,homeware-stationery,3,1.9607843137254901
customer_code_791,household-baby_needs,1,0.6535947712418301
customer_code_791,household-wellness_products,18,11.76470588235294
customer_code_791,lifestyle-wellness_food,94,61.43790849673203
customer_code_792,Hygiene-baby_needs,1,0.5555555555555556
customer_code_792,Hygiene-beauty_and_personal_care,6,3.3333333333333335
customer_code_792,animal products-frozen_meat,11,6.111111111111111
customer_code_792,animal products-seafood,3,1.6666666666666667
customer_code_792,fresh-fruits,97,53.888888888888886
customer_code_792,fresh-vegetables,54,30.0
customer_code_792,homeware-stationery,3,1.6666666666666667
customer_code_792,household-baby_needs,1,0.5555555555555556
customer_code_792,lifestyle-wellness_food,4,2.2222222222222223
customer_code_793,Hygiene-baby_needs,1,0.5555555555555556
customer_code_793,Hygiene-beauty_and_personal_care,6,3.3333333333333335
customer_code_793,animal products-frozen_meat,11,6.111111111111111
customer_code_793,animal products-seafood,3,1.6666666666666667
customer_code_793,fresh-fruits,83,46.111111111111114
customer_code_793,fresh-vegetables,68,37.77777777777778
customer_code_793,homeware-stationery,3,1.6666666666666667
customer_code_793,household-baby_needs,1,0.5555555555555556
customer_code_793,lifestyle-wellness_food,4,2.2222222222222223
customer_code_794,Hygiene-baby_needs,1,0.6535947712418301
customer_code_794,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_794,animal products-frozen_meat,11,7.18954248366013
customer_code_794,animal products-seafood,3,1.9607843137254901
customer_code_794,fresh-fruits,68,44.44444444444444
customer_code_794,fresh-vegetables,56,36.60130718954248
customer_code_794,homeware-stationery,3,1.9607843137254901
customer_code_794,household-baby_needs,1,0.6535947712418301
customer_code_794,lifestyle-wellness_food,4,2.6143790849673203
customer_code_795,Hygiene-baby_needs,1,0.6535947712418301
customer_code_795,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_795,animal products-frozen_meat,11,7.18954248366013
customer_code_795,animal products-seafood,3,1.9607843137254901
customer_code_795,fresh-fruits,81,52.94117647058824
customer_code_795,fresh-vegetables,43,28.104575163398692
customer_code_795,homeware-stationery,3,1.9607843137254901
customer_code_795,household-baby_needs,1,0.6535947712418301
customer_code_795,lifestyle-wellness_food,4,2.6143790849673203
customer_code_796,Hygiene-baby_needs,1,0.6535947712418301
customer_code_796,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_796,animal products-frozen_meat,11,7.18954248366013
customer_code_796,animal products-seafood,3,1.9607843137254901
customer_code_796,fresh-fruits,78,50.98039215686274
customer_code_796,fresh-vegetables,46,30.065359477124183
customer_code_796,homeware-stationery,3,1.9607843137254901
customer_code_796,household-baby_needs,1,0.6535947712418301
customer_code_796,lifestyle-wellness_food,4,2.6143790849673203
customer_code_797,Hygiene-baby_needs,1,0.6535947712418301
customer_code_797,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_797,animal products-frozen_meat,11,7.18954248366013
customer_code_797,animal products-seafood,3,1.9607843137254901
customer_code_797,fresh-fruits,66,43.13725490196079
customer_code_797,fresh-vegetables,58,37.908496732026144
customer_code_797,homeware-stationery,3,1.9607843137254901
customer_code_797,household-baby_needs,1,0.6535947712418301
customer_code_797,lifestyle-wellness_food,4,2.6143790849673203
customer_code_798,Hygiene-baby_needs,1,0.6535947712418301
customer_code_798,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_798,animal products-frozen_meat,11,7.18954248366013
customer_code_798,animal products-seafood,3,1.9607843137254901
customer_code_798,fresh-fruits,70,45.751633986928105
customer_code_798,fresh-vegetables,54,35.294117647058826
customer_code_798,homeware-stationery,3,1.9607843137254901
customer_code_798,household-baby_needs,1,0.6535947712418301
customer_code_798,lifestyle-wellness_food,4,2.6143790849673203
customer_code_799,Hygiene-baby_needs,1,0.6535947712418301
customer_code_799,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_799,animal products-frozen_meat,11,7.18954248366013
customer_code_799,animal products-seafood,3,1.9607843137254901
customer_code_799,fresh-fruits,71,46.40522875816993
customer_code_799,fresh-vegetables,53,34.64052287581699
customer_code_799,homeware-stationery,3,1.9607843137254901
customer_code_799,household-baby_needs,1,0.6535947712418301
customer_code_799,lifestyle-wellness_food,4,2.6143790849673203
customer_code_8,Hygiene-baby_needs,1,0.6535947712418301
customer_code_8,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_8,animal products-frozen_meat,58,37.908496732026144
customer_code_8,animal products-seafood,64,41.830065359477125
customer_code_8,fresh-fruits,9,5.88235294117647
customer_code_8,fresh-vegetables,7,4.57516339869281
customer_code_8,homeware-stationery,3,1.9607843137254901
customer_code_8,household-baby_needs,1,0.6535947712418301
customer_code_8,lifestyle-wellness_food,4,2.6143790849673203
customer_code_80,Hygiene-baby_needs,1,0.5555555555555556
customer_code_80,Hygiene-beauty_and_personal_care,6,3.3333333333333335
customer_code_80,animal products-frozen_meat,11,6.111111111111111
customer_code_80,animal products-seafood,3,1.6666666666666667
customer_code_80,fresh-fruits,81,45.0
customer_code_80,fresh-vegetables,70,38.88888888888889
customer_code_80,homeware-stationery,3,1.6666666666666667
customer_code_80,household-baby_needs,1,0.5555555555555556
customer_code_80,lifestyle-wellness_food,4,2.2222222222222223
customer_code_800,Hygiene-baby_needs,1,0.6535947712418301
customer_code_800,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_800,animal products-frozen_meat,11,7.18954248366013
customer_code_800,animal products-seafood,3,1.9607843137254901
customer_code_800,fresh-fruits,73,47.712418300653596
customer_code_800,fresh-vegetables,51,33.33333333333333
customer_code_800,homeware-stationery,3,1.9607843137254901
customer_code_800,household-baby_needs,1,0.6535947712418301
customer_code_800,lifestyle-wellness_food,4,2.6143790849673203
customer_code_801,Hygiene-baby_needs,1,0.6535947712418301
customer_code_801,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_801,animal products-dairy,108,70.58823529411765
customer_code_801,animal products-frozen_meat,11,7.18954248366013
customer_code_801,animal products-seafood,3,1.9607843137254901
customer_code_801,fresh-fruits,9,5.88235294117647
customer_code_801,fresh-vegetables,7,4.57516339869281
customer_code_801,homeware-stationery,3,1.9607843137254901
customer_code_801,household-baby_needs,1,0.6535947712418301
customer_code_801,lifestyle-wellness_food,4,2.6143790849673203
customer_code_802,Hygiene-baby_needs,1,0.6535947712418301
customer_code_802,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_802,animal products-dairy,108,70.58823529411765
customer_code_802,animal products-frozen_meat,11,7.18954248366013
customer_code_802,animal products-seafood,3,1.9607843137254901
customer_code_802,fresh-fruits,9,5.88235294117647
customer_code_802,fresh-vegetables,7,4.57516339869281
customer_code_802,homeware-stationery,3,1.9607843137254901
customer_code_802,household-baby_needs,1,0.6535947712418301
customer_code_802,lifestyle-wellness_food,4,2.6143790849673203
customer_code_803,Hygiene-baby_needs,1,0.7936507936507936
customer_code_803,Hygiene-beauty_and_personal_care,6,4.761904761904762
customer_code_803,animal products-frozen_meat,54,42.857142857142854
customer_code_803,animal products-seafood,41,32.53968253968254
customer_code_803,fresh-fruits,9,7.142857142857142
customer_code_803,fresh-vegetables,7,5.555555555555555
customer_code_803,homeware-stationery,3,2.380952380952381
customer_code_803,household-baby_needs,1,0.7936507936507936
customer_code_803,lifestyle-wellness_food,4,3.1746031746031744
customer_code_804,Hygiene-baby_needs,1,0.6535947712418301
customer_code_804,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_804,animal products-frozen_meat,70,45.751633986928105
customer_code_804,animal products-seafood,52,33.98692810457516
customer_code_804,fresh-fruits,9,5.88235294117647
customer_code_804,fresh-vegetables,7,4.57516339869281
customer_code_804,homeware-stationery,3,1.9607843137254901
customer_code_804,household-baby_needs,1,0.6535947712418301
customer_code_804,lifestyle-wellness_food,4,2.6143790849673203
customer_code_805,Hygiene-baby_needs,1,0.6535947712418301
customer_code_805,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_805,animal products-frozen_meat,64,41.830065359477125
customer_code_805,animal products-seafood,58,37.908496732026144
customer_code_805,fresh-fruits,9,5.88235294117647
customer_code_805,fresh-vegetables,7,4.57516339869281
customer_code_805,homeware-stationery,3,1.9607843137254901
customer_code_805,household-baby_needs,1,0.6535947712418301
customer_code_805,lifestyle-wellness_food,4,2.6143790849673203
customer_code_806,Hygiene-baby_needs,1,0.6535947712418301
customer_code_806,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_806,animal products-frozen_meat,11,7.18954248366013
customer_code_806,animal products-seafood,3,1.9607843137254901
customer_code_806,fresh-fruits,9,5.88235294117647
customer_code_806,fresh-vegetables,7,4.57516339869281
customer_code_806,homeware-stationery,3,1.9607843137254901
customer_code_806,household-baby_needs,1,0.6535947712418301
customer_code_806,lifestyle-wellness_food,4,2.6143790849673203
customer_code_806,pet_products-pet_care,57,37.254901960784316
customer_code_806,pet_products-pet_food,51,33.33333333333333
customer_code_807,Hygiene-baby_needs,1,0.6535947712418301
customer_code_807,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_807,animal products-frozen_meat,11,7.18954248366013
customer_code_807,animal products-seafood,3,1.9607843137254901
customer_code_807,fresh-fruits,9,5.88235294117647
customer_code_807,fresh-vegetables,7,4.57516339869281
customer_code_807,homeware-stationery,111,72.54901960784314
customer_code_807,household-baby_needs,1,0.6535947712418301
customer_code_807,lifestyle-wellness_food,4,2.6143790849673203
customer_code_808,Hygiene-baby_needs,1,0.6535947712418301
customer_code_808,Hygiene-beauty_and_personal_care,114,74.50980392156863
customer_code_808,animal products-frozen_meat,11,7.18954248366013
customer_code_808,animal products-seafood,3,1.9607843137254901
customer_code_808,fresh-fruits,9,5.88235294117647
customer_code_808,fresh-vegetables,7,4.57516339869281
customer_code_808,homeware-stationery,3,1.9607843137254901
customer_code_808,household-baby_needs,1,0.6535947712418301
customer_code_808,lifestyle-wellness_food,4,2.6143790849673203
customer_code_809,Hygiene-baby_needs,1,0.6535947712418301
customer_code_809,Hygiene-beauty_and_personal_care,114,74.50980392156863
customer_code_809,animal products-frozen_meat,11,7.18954248366013
customer_code_809,animal products-seafood,3,1.9607843137254901
customer_code_809,fresh-fruits,9,5.88235294117647
customer_code_809,fresh-vegetables,7,4.57516339869281
customer_code_809,homeware-stationery,3,1.9607843137254901
customer_code_809,household-baby_needs,1,0.6535947712418301
customer_code_809,lifestyle-wellness_food,4,2.6143790849673203
customer_code_81,Hygiene-baby_needs,1,0.6535947712418301
customer_code_81,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_81,animal products-frozen_meat,11,7.18954248366013
customer_code_81,animal products-seafood,3,1.9607843137254901
customer_code_81,fresh-fruits,66,43.13725490196079
customer_code_81,fresh-vegetables,58,37.908496732026144
customer_code_81,homeware-stationery,3,1.9607843137254901
customer_code_81,household-baby_needs,1,0.6535947712418301
customer_code_81,lifestyle-wellness_food,4,2.6143790849673203
customer_code_810,Hygiene-baby_needs,89,58.16993464052288
customer_code_810,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_810,animal products-frozen_meat,11,7.18954248366013
customer_code_810,animal products-seafood,3,1.9607843137254901
customer_code_810,fresh-fruits,9,5.88235294117647
customer_code_810,fresh-vegetables,7,4.57516339869281
customer_code_810,homeware-stationery,3,1.9607843137254901
customer_code_810,household-baby_needs,21,13.725490196078432
customer_code_810,lifestyle-wellness_food,4,2.6143790849673203
customer_code_811,Hygiene-baby_needs,1,0.5555555555555556
customer_code_811,Hygiene-beauty_and_personal_care,6,3.3333333333333335
customer_code_811,animal products-frozen_meat,11,6.111111111111111
customer_code_811,animal products-seafood,3,1.6666666666666667
customer_code_811,fresh-fruits,86,47.77777777777778
customer_code_811,fresh-vegetables,65,36.11111111111111
customer_code_811,homeware-stationery,3,1.6666666666666667
customer_code_811,household-baby_needs,1,0.5555555555555556
customer_code_811,lifestyle-wellness_food,4,2.2222222222222223
customer_code_812,Hygiene-baby_needs,1,0.6535947712418301
customer_code_812,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_812,animal products-frozen_meat,11,7.18954248366013
customer_code_812,animal products-seafood,3,1.9607843137254901
customer_code_812,fresh-fruits,67,43.790849673202615
customer_code_812,fresh-vegetables,57,37.254901960784316
customer_code_812,homeware-stationery,3,1.9607843137254901
customer_code_812,household-baby_needs,1,0.6535947712418301
customer_code_812,lifestyle-wellness_food,4,2.6143790849673203
customer_code_813,Hygiene-baby_needs,1,0.6535947712418301
customer_code_813,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_813,animal products-frozen_meat,11,7.18954248366013
customer_code_813,animal products-seafood,3,1.9607843137254901
customer_code_813,fresh-fruits,64,41.830065359477125
customer_code_813,fresh-vegetables,60,39.21568627450981
customer_code_813,homeware-stationery,3,1.9607843137254901
customer_code_813,household-baby_needs,1,0.6535947712418301
customer_code_813,lifestyle-wellness_food,4,2.6143790849673203
customer_code_814,Hygiene-baby_needs,1,0.6535947712418301
customer_code_814,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_814,animal products-frozen_meat,11,7.18954248366013
customer_code_814,animal products-seafood,3,1.9607843137254901
customer_code_814,fresh-fruits,76,49.673202614379086
customer_code_814,fresh-vegetables,48,31.372549019607842
customer_code_814,homeware-stationery,3,1.9607843137254901
customer_code_814,household-baby_needs,1,0.6535947712418301
customer_code_814,lifestyle-wellness_food,4,2.6143790849673203
customer_code_815,Hygiene-baby_needs,1,0.6535947712418301
customer_code_815,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_815,animal products-frozen_meat,11,7.18954248366013
customer_code_815,animal products-seafood,3,1.9607843137254901
customer_code_815,fresh-fruits,72,47.05882352941176
customer_code_815,fresh-vegetables,52,33.98692810457516
customer_code_815,homeware-stationery,3,1.9607843137254901
customer_code_815,household-baby_needs,1,0.6535947712418301
customer_code_815,lifestyle-wellness_food,4,2.6143790849673203
customer_code_816,Hygiene-baby_needs,1,0.6535947712418301
customer_code_816,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_816,animal products-frozen_meat,11,7.18954248366013
customer_code_816,animal products-seafood,3,1.9607843137254901
customer_code_816,fresh-fruits,76,49.673202614379086
customer_code_816,fresh-vegetables,48,31.372549019607842
customer_code_816,homeware-stationery,3,1.9607843137254901
customer_code_816,household-baby_needs,1,0.6535947712418301
customer_code_816,lifestyle-wellness_food,4,2.6143790849673203
customer_code_817,Hygiene-baby_needs,1,0.6535947712418301
customer_code_817,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_817,animal products-frozen_meat,11,7.18954248366013
customer_code_817,animal products-seafood,3,1.9607843137254901
customer_code_817,fresh-fruits,73,47.712418300653596
customer_code_817,fresh-vegetables,51,33.33333333333333
customer_code_817,homeware-stationery,3,1.9607843137254901
customer_code_817,household-baby_needs,1,0.6535947712418301
customer_code_817,lifestyle-wellness_food,4,2.6143790849673203
customer_code_818,Hygiene-baby_needs,1,0.6535947712418301
customer_code_818,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_818,animal products-frozen_meat,11,7.18954248366013
customer_code_818,animal products-seafood,3,1.9607843137254901
customer_code_818,fresh-fruits,77,50.326797385620914
customer_code_818,fresh-vegetables,47,30.718954248366014
customer_code_818,homeware-stationery,3,1.9607843137254901
customer_code_818,household-baby_needs,1,0.6535947712418301
customer_code_818,lifestyle-wellness_food,4,2.6143790849673203
customer_code_819,Hygiene-baby_needs,1,0.6535947712418301
customer_code_819,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_819,animal products-frozen_meat,11,7.18954248366013
customer_code_819,animal products-seafood,3,1.9607843137254901
customer_code_819,fresh-fruits,73,47.712418300653596
customer_code_819,fresh-vegetables,51,33.33333333333333
customer_code_819,homeware-stationery,3,1.9607843137254901
customer_code_819,household-baby_needs,1,0.6535947712418301
customer_code_819,lifestyle-wellness_food,4,2.6143790849673203
customer_code_82,Hygiene-baby_needs,1,0.6535947712418301
customer_code_82,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_82,animal products-frozen_meat,11,7.18954248366013
customer_code_82,animal products-seafood,3,1.9607843137254901
customer_code_82,fresh-fruits,68,44.44444444444444
customer_code_82,fresh-vegetables,56,36.60130718954248
customer_code_82,homeware-stationery,3,1.9607843137254901
customer_code_82,household-baby_needs,1,0.6535947712418301
customer_code_82,lifestyle-wellness_food,4,2.6143790849673203
customer_code_820,Hygiene-baby_needs,1,0.6535947712418301
customer_code_820,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_820,animal products-frozen_meat,11,7.18954248366013
customer_code_820,animal products-seafood,3,1.9607843137254901
customer_code_820,fresh-fruits,73,47.712418300653596
customer_code_820,fresh-vegetables,51,33.33333333333333
customer_code_820,homeware-stationery,3,1.9607843137254901
customer_code_820,household-baby_needs,1,0.6535947712418301
customer_code_820,lifestyle-wellness_food,4,2.6143790849673203
customer_code_821,Hygiene-baby_needs,1,0.6535947712418301
customer_code_821,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_821,animal products-frozen_meat,11,7.18954248366013
