customer_code,level_1,total_sales_quantity_breakdown
customer_code_802,fresh-vegetables,2.84%
customer_code_802,homeware-stationery,1.89%
customer_code_802,household-baby_needs,0.09%
customer_code_802,lifestyle-wellness_food,1.72%
customer_code_802,animal products-dairy,80.10%
customer_code_802,pet_products-pet_care,
customer_code_802,pet_products-pet_food,
customer_code_802,household-wellness_products,
customer_code_803,Hygiene-baby_needs,0.51%
customer_code_803,Hygiene-beauty_and_personal_care,7.11%
customer_code_803,animal products-frozen_meat,37.31%
customer_code_803,animal products-seafood,22.59%
customer_code_803,fresh-fruits,13.20%
customer_code_803,fresh-vegetables,8.38%
customer_code_803,homeware-stationery,5.58%
customer_code_803,household-baby_needs,0.25%
customer_code_803,lifestyle-wellness_food,5.08%
customer_code_803,animal products-dairy,
customer_code_803,pet_products-pet_care,
customer_code_803,pet_products-pet_food,
customer_code_803,household-wellness_products,
customer_code_804,Hygiene-baby_needs,0.25%
customer_code_804,Hygiene-beauty_and_personal_care,3.46%
customer_code_804,animal products-frozen_meat,48.33%
customer_code_804,animal products-seafood,32.14%
customer_code_804,fresh-fruits,6.43%
customer_code_804,fresh-vegetables,4.08%
customer_code_804,homeware-stationery,2.72%
customer_code_804,household-baby_needs,0.12%
customer_code_804,lifestyle-wellness_food,2.47%
customer_code_804,animal products-dairy,
customer_code_804,pet_products-pet_care,
customer_code_804,pet_products-pet_food,
customer_code_804,household-wellness_products,
customer_code_805,Hygiene-baby_needs,0.25%
customer_code_805,Hygiene-beauty_and_personal_care,3.52%
customer_code_805,animal products-frozen_meat,45.03%
customer_code_805,animal products-seafood,35.09%
customer_code_805,fresh-fruits,6.54%
customer_code_805,fresh-vegetables,4.15%
customer_code_805,homeware-stationery,2.77%
customer_code_805,household-baby_needs,0.13%
customer_code_805,lifestyle-wellness_food,2.52%
customer_code_805,animal products-dairy,
customer_code_805,pet_products-pet_care,
customer_code_805,pet_products-pet_food,
customer_code_805,household-wellness_products,
customer_code_806,Hygiene-baby_needs,0.33%
customer_code_806,Hygiene-beauty_and_personal_care,4.59%
customer_code_806,animal products-frozen_meat,10.00%
customer_code_806,animal products-seafood,1.97%
customer_code_806,fresh-fruits,8.52%
customer_code_806,fresh-vegetables,5.41%
customer_code_806,homeware-stationery,3.61%
customer_code_806,household-baby_needs,0.16%
customer_code_806,lifestyle-wellness_food,3.28%
customer_code_806,animal products-dairy,
customer_code_806,pet_products-pet_care,32.95%
customer_code_806,pet_products-pet_food,29.18%
customer_code_806,household-wellness_products,
customer_code_807,Hygiene-baby_needs,0.33%
customer_code_807,Hygiene-beauty_and_personal_care,4.67%
customer_code_807,animal products-frozen_meat,10.18%
customer_code_807,animal products-seafood,2.00%
customer_code_807,fresh-fruits,8.68%
customer_code_807,fresh-vegetables,5.51%
customer_code_807,homeware-stationery,65.11%
customer_code_807,household-baby_needs,0.17%
customer_code_807,lifestyle-wellness_food,3.34%
customer_code_807,animal products-dairy,
customer_code_807,pet_products-pet_care,
customer_code_807,pet_products-pet_food,
customer_code_807,household-wellness_products,
customer_code_808,Hygiene-baby_needs,0.14%
customer_code_808,Hygiene-beauty_and_personal_care,86.18%
customer_code_808,animal products-frozen_meat,4.15%
customer_code_808,animal products-seafood,0.82%
customer_code_808,fresh-fruits,3.54%
customer_code_808,fresh-vegetables,2.25%
customer_code_808,homeware-stationery,1.50%
customer_code_808,household-baby_needs,0.07%
customer_code_808,lifestyle-wellness_food,1.36%
customer_code_808,animal products-dairy,
customer_code_808,pet_products-pet_care,
customer_code_808,pet_products-pet_food,
customer_code_808,household-wellness_products,
customer_code_809,Hygiene-baby_needs,0.14%
customer_code_809,Hygiene-beauty_and_personal_care,86.03%
customer_code_809,animal products-frozen_meat,4.20%
customer_code_809,animal products-seafood,0.83%
customer_code_809,fresh-fruits,3.58%
customer_code_809,fresh-vegetables,2.27%
customer_code_809,homeware-stationery,1.51%
customer_code_809,household-baby_needs,0.07%
customer_code_809,lifestyle-wellness_food,1.38%
customer_code_809,animal products-dairy,
customer_code_809,pet_products-pet_care,
customer_code_809,pet_products-pet_food,
customer_code_809,household-wellness_products,
customer_code_81,Hygiene-baby_needs,0.43%
customer_code_81,Hygiene-beauty_and_personal_care,5.98%
customer_code_81,animal products-frozen_meat,13.03%
customer_code_81,animal products-seafood,2.56%
customer_code_81,fresh-fruits,35.04%
customer_code_81,fresh-vegetables,33.76%
customer_code_81,homeware-stationery,4.70%
customer_code_81,household-baby_needs,0.21%
customer_code_81,lifestyle-wellness_food,4.27%
customer_code_81,animal products-dairy,
customer_code_81,pet_products-pet_care,
customer_code_81,pet_products-pet_food,
customer_code_81,household-wellness_products,
customer_code_810,Hygiene-baby_needs,66.26%
customer_code_810,Hygiene-beauty_and_personal_care,2.00%
customer_code_810,animal products-frozen_meat,4.35%
customer_code_810,animal products-seafood,0.86%
customer_code_810,fresh-fruits,3.71%
customer_code_810,fresh-vegetables,2.35%
customer_code_810,homeware-stationery,1.57%
customer_code_810,household-baby_needs,17.48%
customer_code_810,lifestyle-wellness_food,1.43%
customer_code_810,animal products-dairy,
customer_code_810,pet_products-pet_care,
customer_code_810,pet_products-pet_food,
customer_code_810,household-wellness_products,
customer_code_811,Hygiene-baby_needs,0.10%
customer_code_811,Hygiene-beauty_and_personal_care,1.34%
customer_code_811,animal products-frozen_meat,2.91%
customer_code_811,animal products-seafood,0.57%
customer_code_811,fresh-fruits,50.86%
customer_code_811,fresh-vegetables,42.17%
customer_code_811,homeware-stationery,1.05%
customer_code_811,household-baby_needs,0.05%
customer_code_811,lifestyle-wellness_food,0.96%
customer_code_811,animal products-dairy,
customer_code_811,pet_products-pet_care,
customer_code_811,pet_products-pet_food,
customer_code_811,household-wellness_products,
customer_code_812,Hygiene-baby_needs,0.40%
customer_code_812,Hygiene-beauty_and_personal_care,5.54%
customer_code_812,animal products-frozen_meat,12.08%
customer_code_812,animal products-seafood,2.38%
customer_code_812,fresh-fruits,38.02%
customer_code_812,fresh-vegetables,33.07%
customer_code_812,homeware-stationery,4.36%
customer_code_812,household-baby_needs,0.20%
customer_code_812,lifestyle-wellness_food,3.96%
customer_code_812,animal products-dairy,
customer_code_812,pet_products-pet_care,
customer_code_812,pet_products-pet_food,
customer_code_812,household-wellness_products,
customer_code_813,Hygiene-baby_needs,0.40%
customer_code_813,Hygiene-beauty_and_personal_care,5.67%
customer_code_813,animal products-frozen_meat,12.35%
customer_code_813,animal products-seafood,2.43%
customer_code_813,fresh-fruits,39.07%
customer_code_813,fresh-vegetables,31.38%
customer_code_813,homeware-stationery,4.45%
customer_code_813,household-baby_needs,0.20%
customer_code_813,lifestyle-wellness_food,4.05%
customer_code_813,animal products-dairy,
customer_code_813,pet_products-pet_care,
customer_code_813,pet_products-pet_food,
customer_code_813,household-wellness_products,
customer_code_814,Hygiene-baby_needs,0.41%
customer_code_814,Hygiene-beauty_and_personal_care,5.79%
customer_code_814,animal products-frozen_meat,12.60%
customer_code_814,animal products-seafood,2.48%
customer_code_814,fresh-fruits,42.77%
customer_code_814,fresh-vegetables,27.07%
customer_code_814,homeware-stationery,4.55%
customer_code_814,household-baby_needs,0.21%
customer_code_814,lifestyle-wellness_food,4.13%
customer_code_814,animal products-dairy,
customer_code_814,pet_products-pet_care,
customer_code_814,pet_products-pet_food,
customer_code_814,household-wellness_products,
customer_code_815,Hygiene-baby_needs,0.40%
customer_code_815,Hygiene-beauty_and_personal_care,5.62%
customer_code_815,animal products-frozen_meat,12.25%
customer_code_815,animal products-seafood,2.41%
customer_code_815,fresh-fruits,40.36%
customer_code_815,fresh-vegetables,30.32%
customer_code_815,homeware-stationery,4.42%
customer_code_815,household-baby_needs,0.20%
customer_code_815,lifestyle-wellness_food,4.02%
customer_code_815,animal products-dairy,
customer_code_815,pet_products-pet_care,
customer_code_815,pet_products-pet_food,
customer_code_815,household-wellness_products,
customer_code_816,Hygiene-baby_needs,0.20%
customer_code_816,Hygiene-beauty_and_personal_care,2.78%
customer_code_816,animal products-frozen_meat,6.05%
customer_code_816,animal products-seafood,1.19%
customer_code_816,fresh-fruits,50.50%
customer_code_816,fresh-vegetables,35.02%
customer_code_816,homeware-stationery,2.18%
customer_code_816,household-baby_needs,0.10%
customer_code_816,lifestyle-wellness_food,1.98%
customer_code_816,animal products-dairy,
customer_code_816,pet_products-pet_care,
customer_code_816,pet_products-pet_food,
customer_code_816,household-wellness_products,
customer_code_817,Hygiene-baby_needs,0.19%
customer_code_817,Hygiene-beauty_and_personal_care,2.60%
customer_code_817,animal products-frozen_meat,5.67%
customer_code_817,animal products-seafood,1.12%
customer_code_817,fresh-fruits,44.89%
customer_code_817,fresh-vegetables,41.54%
customer_code_817,homeware-stationery,2.04%
customer_code_817,household-baby_needs,0.09%
customer_code_817,lifestyle-wellness_food,1.86%
customer_code_817,animal products-dairy,
customer_code_817,pet_products-pet_care,
customer_code_817,pet_products-pet_food,
customer_code_817,household-wellness_products,
customer_code_818,Hygiene-baby_needs,0.19%
customer_code_818,Hygiene-beauty_and_personal_care,2.59%
customer_code_818,animal products-frozen_meat,5.64%
customer_code_818,animal products-seafood,1.11%
customer_code_818,fresh-fruits,56.61%
customer_code_818,fresh-vegetables,29.88%
customer_code_818,homeware-stationery,2.04%
customer_code_818,household-baby_needs,0.09%
customer_code_818,lifestyle-wellness_food,1.85%
customer_code_818,animal products-dairy,
customer_code_818,pet_products-pet_care,
customer_code_818,pet_products-pet_food,
customer_code_818,household-wellness_products,
customer_code_819,Hygiene-baby_needs,0.19%
customer_code_819,Hygiene-beauty_and_personal_care,2.59%
customer_code_819,animal products-frozen_meat,5.65%
customer_code_819,animal products-seafood,1.11%
customer_code_819,fresh-fruits,49.68%
customer_code_819,fresh-vegetables,36.79%
customer_code_819,homeware-stationery,2.04%
customer_code_819,household-baby_needs,0.09%
customer_code_819,lifestyle-wellness_food,1.85%
customer_code_819,animal products-dairy,
customer_code_819,pet_products-pet_care,
customer_code_819,pet_products-pet_food,
customer_code_819,household-wellness_products,
customer_code_82,Hygiene-baby_needs,0.39%
customer_code_82,Hygiene-beauty_and_personal_care,5.42%
customer_code_82,animal products-frozen_meat,11.80%
customer_code_82,animal products-seafood,2.32%
customer_code_82,fresh-fruits,39.65%
customer_code_82,fresh-vegetables,32.11%
customer_code_82,homeware-stationery,4.26%
customer_code_82,household-baby_needs,0.19%
customer_code_82,lifestyle-wellness_food,3.87%
customer_code_82,animal products-dairy,
customer_code_82,pet_products-pet_care,
customer_code_82,pet_products-pet_food,
customer_code_82,household-wellness_products,
customer_code_820,Hygiene-baby_needs,0.17%
customer_code_820,Hygiene-beauty_and_personal_care,2.41%
customer_code_820,animal products-frozen_meat,5.24%
customer_code_820,animal products-seafood,1.03%
customer_code_820,fresh-fruits,56.53%
customer_code_820,fresh-vegetables,30.93%
customer_code_820,homeware-stationery,1.89%
customer_code_820,household-baby_needs,0.09%
customer_code_820,lifestyle-wellness_food,1.72%
customer_code_820,animal products-dairy,
customer_code_820,pet_products-pet_care,
customer_code_820,pet_products-pet_food,
customer_code_820,household-wellness_products,
customer_code_821,Hygiene-baby_needs,0.17%
customer_code_821,Hygiene-beauty_and_personal_care,2.37%
customer_code_821,animal products-frozen_meat,5.17%
customer_code_821,animal products-seafood,1.02%
customer_code_821,fresh-fruits,56.05%
customer_code_821,fresh-vegetables,31.58%
customer_code_821,homeware-stationery,1.86%
customer_code_821,household-baby_needs,0.08%
customer_code_821,lifestyle-wellness_food,1.69%
customer_code_821,animal products-dairy,
customer_code_821,pet_products-pet_care,
customer_code_821,pet_products-pet_food,
customer_code_821,household-wellness_products,
customer_code_822,Hygiene-baby_needs,0.23%
customer_code_822,Hygiene-beauty_and_personal_care,3.20%
customer_code_822,animal products-frozen_meat,46.92%
customer_code_822,animal products-seafood,35.05%
customer_code_822,fresh-fruits,5.94%
customer_code_822,fresh-vegetables,3.77%
customer_code_822,homeware-stationery,2.51%
customer_code_822,household-baby_needs,0.11%
customer_code_822,lifestyle-wellness_food,2.28%
customer_code_822,animal products-dairy,
customer_code_822,pet_products-pet_care,
customer_code_822,pet_products-pet_food,
customer_code_822,household-wellness_products,
customer_code_823,Hygiene-baby_needs,0.08%
customer_code_823,Hygiene-beauty_and_personal_care,1.07%
customer_code_823,animal products-frozen_meat,43.68%
customer_code_823,animal products-seafood,50.30%
customer_code_823,fresh-fruits,1.98%
customer_code_823,fresh-vegetables,1.26%
customer_code_823,homeware-stationery,0.84%
customer_code_823,household-baby_needs,0.04%
customer_code_823,lifestyle-wellness_food,0.76%
customer_code_823,animal products-dairy,
customer_code_823,pet_products-pet_care,
customer_code_823,pet_products-pet_food,
customer_code_823,household-wellness_products,
customer_code_824,Hygiene-baby_needs,0.33%
customer_code_824,Hygiene-beauty_and_personal_care,4.55%
customer_code_824,animal products-frozen_meat,9.92%
customer_code_824,animal products-seafood,1.95%
customer_code_824,fresh-fruits,8.46%
customer_code_824,fresh-vegetables,5.37%
customer_code_824,homeware-stationery,66.02%
customer_code_824,household-baby_needs,0.16%
customer_code_824,lifestyle-wellness_food,3.25%
customer_code_824,animal products-dairy,
customer_code_824,pet_products-pet_care,
customer_code_824,pet_products-pet_food,
customer_code_824,household-wellness_products,
customer_code_825,Hygiene-baby_needs,0.15%
customer_code_825,Hygiene-beauty_and_personal_care,84.92%
customer_code_825,animal products-frozen_meat,4.53%
customer_code_825,animal products-seafood,0.89%
customer_code_825,fresh-fruits,3.86%
customer_code_825,fresh-vegetables,2.45%
customer_code_825,homeware-stationery,1.63%
customer_code_825,household-baby_needs,0.07%
customer_code_825,lifestyle-wellness_food,1.49%
customer_code_825,animal products-dairy,
customer_code_825,pet_products-pet_care,
customer_code_825,pet_products-pet_food,
customer_code_825,household-wellness_products,
customer_code_826,Hygiene-baby_needs,0.15%
customer_code_826,Hygiene-beauty_and_personal_care,2.07%
customer_code_826,animal products-frozen_meat,4.51%
customer_code_826,animal products-seafood,0.89%
customer_code_826,fresh-fruits,3.85%
customer_code_826,fresh-vegetables,2.44%
customer_code_826,homeware-stationery,1.63%
customer_code_826,household-baby_needs,0.07%
customer_code_826,lifestyle-wellness_food,76.33%
customer_code_826,animal products-dairy,
customer_code_826,pet_products-pet_care,
customer_code_826,pet_products-pet_food,
customer_code_826,household-wellness_products,8.06%
customer_code_827,Hygiene-baby_needs,0.13%
customer_code_827,Hygiene-beauty_and_personal_care,1.89%
customer_code_827,animal products-frozen_meat,4.11%
customer_code_827,animal products-seafood,0.81%
customer_code_827,fresh-fruits,3.50%
customer_code_827,fresh-vegetables,2.22%
customer_code_827,homeware-stationery,1.48%
customer_code_827,household-baby_needs,0.07%
customer_code_827,lifestyle-wellness_food,66.51%
customer_code_827,animal products-dairy,
customer_code_827,pet_products-pet_care,
customer_code_827,pet_products-pet_food,
customer_code_827,household-wellness_products,19.27%
customer_code_828,Hygiene-baby_needs,75.47%
customer_code_828,Hygiene-beauty_and_personal_care,1.97%
customer_code_828,animal products-frozen_meat,4.29%
customer_code_828,animal products-seafood,0.84%
customer_code_828,fresh-fruits,3.65%
customer_code_828,fresh-vegetables,2.32%
customer_code_828,homeware-stationery,1.55%
customer_code_828,household-baby_needs,8.50%
customer_code_828,lifestyle-wellness_food,1.41%
customer_code_828,animal products-dairy,
customer_code_828,pet_products-pet_care,
customer_code_828,pet_products-pet_food,
customer_code_828,household-wellness_products,
customer_code_829,Hygiene-baby_needs,71.74%
customer_code_829,Hygiene-beauty_and_personal_care,1.81%
customer_code_829,animal products-frozen_meat,3.94%
customer_code_829,animal products-seafood,0.77%
customer_code_829,fresh-fruits,3.35%
customer_code_829,fresh-vegetables,2.13%
customer_code_829,homeware-stationery,1.42%
customer_code_829,household-baby_needs,13.55%
customer_code_829,lifestyle-wellness_food,1.29%
customer_code_829,animal products-dairy,
customer_code_829,pet_products-pet_care,
customer_code_829,pet_products-pet_food,
customer_code_829,household-wellness_products,
customer_code_83,Hygiene-baby_needs,0.19%
customer_code_83,Hygiene-beauty_and_personal_care,2.67%
customer_code_83,animal products-frozen_meat,5.82%
customer_code_83,animal products-seafood,1.14%
customer_code_83,fresh-fruits,49.57%
customer_code_83,fresh-vegetables,36.51%
customer_code_83,homeware-stationery,2.10%
customer_code_83,household-baby_needs,0.10%
customer_code_83,lifestyle-wellness_food,1.91%
customer_code_83,animal products-dairy,
customer_code_83,pet_products-pet_care,
customer_code_83,pet_products-pet_food,
customer_code_83,household-wellness_products,
customer_code_830,Hygiene-baby_needs,0.10%
customer_code_830,Hygiene-beauty_and_personal_care,1.45%
customer_code_830,animal products-frozen_meat,3.17%
customer_code_830,animal products-seafood,0.62%
customer_code_830,fresh-fruits,49.09%
customer_code_830,fresh-vegetables,43.33%
customer_code_830,homeware-stationery,1.14%
customer_code_830,household-baby_needs,0.05%
customer_code_830,lifestyle-wellness_food,1.04%
customer_code_830,animal products-dairy,
customer_code_830,pet_products-pet_care,
customer_code_830,pet_products-pet_food,
customer_code_830,household-wellness_products,
customer_code_831,Hygiene-baby_needs,0.42%
customer_code_831,Hygiene-beauty_and_personal_care,5.85%
customer_code_831,animal products-frozen_meat,12.73%
customer_code_831,animal products-seafood,2.51%
customer_code_831,fresh-fruits,34.45%
customer_code_831,fresh-vegetables,35.07%
customer_code_831,homeware-stationery,4.59%
customer_code_831,household-baby_needs,0.21%
customer_code_831,lifestyle-wellness_food,4.18%
customer_code_831,animal products-dairy,
customer_code_831,pet_products-pet_care,
customer_code_831,pet_products-pet_food,
customer_code_831,household-wellness_products,
customer_code_832,Hygiene-baby_needs,0.42%
customer_code_832,Hygiene-beauty_and_personal_care,5.82%
customer_code_832,animal products-frozen_meat,12.68%
customer_code_832,animal products-seafood,2.49%
customer_code_832,fresh-fruits,42.62%
customer_code_832,fresh-vegetables,27.03%
customer_code_832,homeware-stationery,4.57%
customer_code_832,household-baby_needs,0.21%
customer_code_832,lifestyle-wellness_food,4.16%
customer_code_832,animal products-dairy,
customer_code_832,pet_products-pet_care,
customer_code_832,pet_products-pet_food,
customer_code_832,household-wellness_products,
customer_code_833,Hygiene-baby_needs,0.21%
customer_code_833,Hygiene-beauty_and_personal_care,2.93%
customer_code_833,animal products-frozen_meat,6.39%
customer_code_833,animal products-seafood,1.26%
customer_code_833,fresh-fruits,48.06%
customer_code_833,fresh-vegetables,36.65%
customer_code_833,homeware-stationery,2.30%
customer_code_833,household-baby_needs,0.10%
customer_code_833,lifestyle-wellness_food,2.09%
customer_code_833,animal products-dairy,
customer_code_833,pet_products-pet_care,
customer_code_833,pet_products-pet_food,
customer_code_833,household-wellness_products,
customer_code_834,Hygiene-baby_needs,0.18%
customer_code_834,Hygiene-beauty_and_personal_care,2.56%
customer_code_834,animal products-frozen_meat,5.59%
customer_code_834,animal products-seafood,1.10%
customer_code_834,fresh-fruits,41.76%
customer_code_834,fresh-vegetables,44.87%
customer_code_834,homeware-stationery,2.01%
customer_code_834,household-baby_needs,0.09%
customer_code_834,lifestyle-wellness_food,1.83%
customer_code_834,animal products-dairy,
customer_code_834,pet_products-pet_care,
customer_code_834,pet_products-pet_food,
customer_code_834,household-wellness_products,
customer_code_835,Hygiene-baby_needs,0.19%
customer_code_835,Hygiene-beauty_and_personal_care,2.70%
customer_code_835,animal products-frozen_meat,5.88%
customer_code_835,animal products-seafood,1.16%
customer_code_835,fresh-fruits,46.15%
customer_code_835,fresh-vegetables,39.79%
customer_code_835,homeware-stationery,2.12%
customer_code_835,household-baby_needs,0.10%
customer_code_835,lifestyle-wellness_food,1.93%
customer_code_835,animal products-dairy,
customer_code_835,pet_products-pet_care,
customer_code_835,pet_products-pet_food,
customer_code_835,household-wellness_products,
customer_code_836,Hygiene-baby_needs,0.18%
customer_code_836,Hygiene-beauty_and_personal_care,2.56%
customer_code_836,animal products-frozen_meat,5.57%
customer_code_836,animal products-seafood,1.10%
customer_code_836,fresh-fruits,48.86%
customer_code_836,fresh-vegetables,37.81%
customer_code_836,homeware-stationery,2.01%
customer_code_836,household-baby_needs,0.09%
customer_code_836,lifestyle-wellness_food,1.83%
customer_code_836,animal products-dairy,
customer_code_836,pet_products-pet_care,
customer_code_836,pet_products-pet_food,
customer_code_836,household-wellness_products,
customer_code_837,Hygiene-baby_needs,0.18%
customer_code_837,Hygiene-beauty_and_personal_care,2.52%
customer_code_837,animal products-frozen_meat,5.50%
customer_code_837,animal products-seafood,1.08%
customer_code_837,fresh-fruits,43.10%
customer_code_837,fresh-vegetables,43.73%
customer_code_837,homeware-stationery,1.98%
customer_code_837,household-baby_needs,0.09%
customer_code_837,lifestyle-wellness_food,1.80%
customer_code_837,animal products-dairy,
customer_code_837,pet_products-pet_care,
customer_code_837,pet_products-pet_food,
customer_code_837,household-wellness_products,
customer_code_838,Hygiene-baby_needs,0.19%
customer_code_838,Hygiene-beauty_and_personal_care,2.68%
customer_code_838,animal products-frozen_meat,5.83%
customer_code_838,animal products-seafood,1.15%
customer_code_838,fresh-fruits,49.81%
customer_code_838,fresh-vegetables,36.23%
customer_code_838,homeware-stationery,2.10%
customer_code_838,household-baby_needs,0.10%
customer_code_838,lifestyle-wellness_food,1.91%
customer_code_838,animal products-dairy,
customer_code_838,pet_products-pet_care,
customer_code_838,pet_products-pet_food,
customer_code_838,household-wellness_products,
customer_code_839,Hygiene-baby_needs,0.19%
customer_code_839,Hygiene-beauty_and_personal_care,2.66%
customer_code_839,animal products-frozen_meat,5.79%
customer_code_839,animal products-seafood,1.14%
customer_code_839,fresh-fruits,52.04%
customer_code_839,fresh-vegetables,34.09%
customer_code_839,homeware-stationery,2.09%
customer_code_839,household-baby_needs,0.09%
customer_code_839,lifestyle-wellness_food,1.90%
customer_code_839,animal products-dairy,
customer_code_839,pet_products-pet_care,
customer_code_839,pet_products-pet_food,
customer_code_839,household-wellness_products,
customer_code_84,Hygiene-baby_needs,0.18%
customer_code_84,Hygiene-beauty_and_personal_care,2.50%
customer_code_84,animal products-frozen_meat,5.45%
customer_code_84,animal products-seafood,1.07%
customer_code_84,fresh-fruits,38.16%
customer_code_84,fresh-vegetables,48.79%
customer_code_84,homeware-stationery,1.97%
customer_code_84,household-baby_needs,0.09%
customer_code_84,lifestyle-wellness_food,1.79%
customer_code_84,animal products-dairy,
customer_code_84,pet_products-pet_care,
customer_code_84,pet_products-pet_food,
customer_code_84,household-wellness_products,
customer_code_840,Hygiene-baby_needs,0.19%
customer_code_840,Hygiene-beauty_and_personal_care,2.66%
customer_code_840,animal products-frozen_meat,5.80%
customer_code_840,animal products-seafood,1.14%
customer_code_840,fresh-fruits,4.94%
customer_code_840,fresh-vegetables,3.14%
customer_code_840,homeware-stationery,2.09%
customer_code_840,household-baby_needs,0.10%
customer_code_840,lifestyle-wellness_food,1.90%
customer_code_840,animal products-dairy,78.04%
customer_code_840,pet_products-pet_care,
customer_code_840,pet_products-pet_food,
customer_code_840,household-wellness_products,
customer_code_841,Hygiene-baby_needs,0.51%
customer_code_841,Hygiene-beauty_and_personal_care,7.11%
customer_code_841,animal products-frozen_meat,38.32%
customer_code_841,animal products-seafood,21.57%
customer_code_841,fresh-fruits,13.20%
customer_code_841,fresh-vegetables,8.38%
customer_code_841,homeware-stationery,5.58%
customer_code_841,household-baby_needs,0.25%
customer_code_841,lifestyle-wellness_food,5.08%
customer_code_841,animal products-dairy,
customer_code_841,pet_products-pet_care,
customer_code_841,pet_products-pet_food,
customer_code_841,household-wellness_products,
customer_code_842,Hygiene-baby_needs,0.23%
customer_code_842,Hygiene-beauty_and_personal_care,3.22%
customer_code_842,animal products-frozen_meat,36.67%
customer_code_842,animal products-seafood,45.17%
customer_code_842,fresh-fruits,5.98%
customer_code_842,fresh-vegetables,3.79%
customer_code_842,homeware-stationery,2.53%
customer_code_842,household-baby_needs,0.11%
customer_code_842,lifestyle-wellness_food,2.30%
customer_code_842,animal products-dairy,
customer_code_842,pet_products-pet_care,
customer_code_842,pet_products-pet_food,
customer_code_842,household-wellness_products,
customer_code_843,Hygiene-baby_needs,0.24%
customer_code_843,Hygiene-beauty_and_personal_care,3.31%
customer_code_843,animal products-frozen_meat,48.52%
customer_code_843,animal products-seafood,32.82%
customer_code_843,fresh-fruits,6.14%
customer_code_843,fresh-vegetables,3.90%
customer_code_843,homeware-stationery,2.60%
customer_code_843,household-baby_needs,0.12%
customer_code_843,lifestyle-wellness_food,2.36%
customer_code_843,animal products-dairy,
customer_code_843,pet_products-pet_care,
customer_code_843,pet_products-pet_food,
customer_code_843,household-wellness_products,
customer_code_844,Hygiene-baby_needs,0.24%
customer_code_844,Hygiene-beauty_and_personal_care,3.39%
customer_code_844,animal products-frozen_meat,40.97%
customer_code_844,animal products-seafood,39.88%
customer_code_844,fresh-fruits,6.30%
customer_code_844,fresh-vegetables,4.00%
customer_code_844,homeware-stationery,2.67%
customer_code_844,household-baby_needs,0.12%
customer_code_844,lifestyle-wellness_food,2.42%
customer_code_844,animal products-dairy,
customer_code_844,pet_products-pet_care,
customer_code_844,pet_products-pet_food,
customer_code_844,household-wellness_products,
customer_code_845,Hygiene-baby_needs,0.25%
customer_code_845,Hygiene-beauty_and_personal_care,3.46%
customer_code_845,animal products-frozen_meat,41.48%
customer_code_845,animal products-seafood,39.01%
customer_code_845,fresh-fruits,6.42%
customer_code_845,fresh-vegetables,4.07%
customer_code_845,homeware-stationery,2.72%
customer_code_845,household-baby_needs,0.12%
customer_code_845,lifestyle-wellness_food,2.47%
customer_code_845,animal products-dairy,
customer_code_845,pet_products-pet_care,
customer_code_845,pet_products-pet_food,
customer_code_845,household-wellness_products,
customer_code_846,Hygiene-baby_needs,0.07%
customer_code_846,Hygiene-beauty_and_personal_care,1.04%
customer_code_846,animal products-frozen_meat,45.21%
customer_code_846,animal products-seafood,48.90%
customer_code_846,fresh-fruits,1.94%
customer_code_846,fresh-vegetables,1.23%
customer_code_846,homeware-stationery,0.82%
customer_code_846,household-baby_needs,0.04%
customer_code_846,lifestyle-wellness_food,0.75%
customer_code_846,animal products-dairy,
customer_code_846,pet_products-pet_care,
customer_code_846,pet_products-pet_food,
customer_code_846,household-wellness_products,
customer_code_847,Hygiene-baby_needs,0.14%
customer_code_847,Hygiene-beauty_and_personal_care,85.69%
customer_code_847,animal products-frozen_meat,4.30%
customer_code_847,animal products-seafood,0.85%
customer_code_847,fresh-fruits,3.66%
customer_code_847,fresh-vegetables,2.33%
customer_code_847,homeware-stationery,1.55%
customer_code_847,household-baby_needs,0.07%
customer_code_847,lifestyle-wellness_food,1.41%
customer_code_847,animal products-dairy,
customer_code_847,pet_products-pet_care,
customer_code_847,pet_products-pet_food,
customer_code_847,household-wellness_products,
customer_code_848,Hygiene-baby_needs,0.13%
customer_code_848,Hygiene-beauty_and_personal_care,86.71%
customer_code_848,animal products-frozen_meat,3.99%
customer_code_848,animal products-seafood,0.79%
customer_code_848,fresh-fruits,3.40%
customer_code_848,fresh-vegetables,2.16%
customer_code_848,homeware-stationery,1.44%
customer_code_848,household-baby_needs,0.07%
customer_code_848,lifestyle-wellness_food,1.31%
customer_code_848,animal products-dairy,
customer_code_848,pet_products-pet_care,
customer_code_848,pet_products-pet_food,
customer_code_848,household-wellness_products,
customer_code_849,Hygiene-baby_needs,0.14%
customer_code_849,Hygiene-beauty_and_personal_care,86.26%
customer_code_849,animal products-frozen_meat,4.13%
customer_code_849,animal products-seafood,0.81%
customer_code_849,fresh-fruits,3.52%
customer_code_849,fresh-vegetables,2.23%
customer_code_849,homeware-stationery,1.49%
customer_code_849,household-baby_needs,0.07%
customer_code_849,lifestyle-wellness_food,1.35%
customer_code_849,animal products-dairy,
customer_code_849,pet_products-pet_care,
customer_code_849,pet_products-pet_food,
customer_code_849,household-wellness_products,
customer_code_85,Hygiene-baby_needs,0.18%
customer_code_85,Hygiene-beauty_and_personal_care,2.47%
customer_code_85,animal products-frozen_meat,5.38%
